run_id,model,toolset_size,retrieval,invocation,repetition,query_id,query_type,axis,expected,lure,predicted,n_exposed,retrieval_hit,correct,hallucinated,invented_tool,lure_hit,parse_error,prompt_tokens,completion_tokens,total_tokens,latency_s,stage1_prompt_tokens,stage1_completion_tokens,stage1_latency_s,error,timestamp
deepseek-v4-flash|10|full|native|a08|r5,deepseek-v4-flash,10,full,native,5,a08,ambiguous,exposicao,unblock_user|unmute_notifications,,unblock_user,10,1,1,0,0,0,0,864,48,912,0.5785,0,0,0.0,,2026-08-30T13:24:10
deepseek-v4-flash|10|full|native|a09|r1,deepseek-v4-flash,10,full,native,1,a09,ambiguous,exposicao,get_group|get_group_details,,get_group,10,1,1,0,0,0,0,869,47,916,0.6772,0,0,0.0,,2026-08-30T13:24:11
deepseek-v4-flash|10|full|native|a09|r2,deepseek-v4-flash,10,full,native,2,a09,ambiguous,exposicao,get_group|get_group_details,,get_group,10,1,1,0,0,0,0,869,47,916,0.5507,0,0,0.0,,2026-08-30T13:24:12
deepseek-v4-flash|10|full|native|a09|r3,deepseek-v4-flash,10,full,native,3,a09,ambiguous,exposicao,get_group|get_group_details,,get_group,10,1,1,0,0,0,0,869,47,916,0.5475,0,0,0.0,,2026-08-30T13:24:12
deepseek-v4-flash|10|full|native|a09|r4,deepseek-v4-flash,10,full,native,4,a09,ambiguous,exposicao,get_group|get_group_details,,get_group,10,1,1,0,0,0,0,869,47,916,0.5647,0,0,0.0,,2026-08-30T13:24:13
deepseek-v4-flash|10|full|native|a09|r5,deepseek-v4-flash,10,full,native,5,a09,ambiguous,exposicao,get_group|get_group_details,,get_group,10,1,1,0,0,0,0,869,47,916,0.5682,0,0,0.0,,2026-08-30T13:24:13
deepseek-v4-flash|10|full|native|a10|r1,deepseek-v4-flash,10,full,native,1,a10,ambiguous,exposicao,get_group|get_group_details,,get_group,10,1,1,0,0,0,0,892,94,986,1.1257,0,0,0.0,,2026-08-30T13:24:14
deepseek-v4-flash|10|full|native|a10|r2,deepseek-v4-flash,10,full,native,2,a10,ambiguous,exposicao,get_group|get_group_details,,get_group,10,1,1,0,0,0,0,892,94,986,1.0577,0,0,0.0,,2026-08-30T13:24:15
deepseek-v4-flash|10|full|native|a10|r3,deepseek-v4-flash,10,full,native,3,a10,ambiguous,exposicao,get_group|get_group_details,,get_group_details,10,1,1,0,0,0,0,892,48,940,0.577,0,0,0.0,,2026-08-30T13:24:16
deepseek-v4-flash|10|full|native|a10|r4,deepseek-v4-flash,10,full,native,4,a10,ambiguous,exposicao,get_group|get_group_details,,get_group_details,10,1,1,0,0,0,0,892,61,953,0.6866,0,0,0.0,,2026-08-30T13:24:17
deepseek-v4-flash|10|full|native|a10|r5,deepseek-v4-flash,10,full,native,5,a10,ambiguous,exposicao,get_group|get_group_details,,get_group,10,1,1,0,0,0,0,892,94,986,1.0442,0,0,0.0,,2026-08-30T13:24:17
deepseek-v4-flash|10|full|native|a11|r1,deepseek-v4-flash,10,full,native,1,a11,ambiguous,exposicao,archive_group|delete_group|mute_group,,delete_group,10,1,1,0,0,0,0,869,47,916,0.6667,0,0,0.0,,2026-08-30T13:24:18
deepseek-v4-flash|10|full|native|a11|r2,deepseek-v4-flash,10,full,native,2,a11,ambiguous,exposicao,archive_group|delete_group|mute_group,,delete_group,10,1,1,0,0,0,0,869,47,916,0.5609,0,0,0.0,,2026-08-30T13:24:19
deepseek-v4-flash|10|full|native|a11|r3,deepseek-v4-flash,10,full,native,3,a11,ambiguous,exposicao,archive_group|delete_group|mute_group,,delete_group,10,1,1,0,0,0,0,869,47,916,0.5761,0,0,0.0,,2026-08-30T13:24:20
deepseek-v4-flash|10|full|native|a11|r4,deepseek-v4-flash,10,full,native,4,a11,ambiguous,exposicao,archive_group|delete_group|mute_group,,delete_group,10,1,1,0,0,0,0,869,47,916,0.5611,0,0,0.0,,2026-08-30T13:24:20
deepseek-v4-flash|10|full|native|a11|r5,deepseek-v4-flash,10,full,native,5,a11,ambiguous,exposicao,archive_group|delete_group|mute_group,,delete_group,10,1,1,0,0,0,0,869,47,916,0.559,0,0,0.0,,2026-08-30T13:24:21
deepseek-v4-flash|10|full|native|a12|r1,deepseek-v4-flash,10,full,native,1,a12,ambiguous,exposicao,mute_group|archive_group,,mute_group,10,1,1,0,0,0,0,844,48,892,0.6668,0,0,0.0,,2026-08-30T13:24:21
deepseek-v4-flash|10|full|native|a12|r2,deepseek-v4-flash,10,full,native,2,a12,ambiguous,exposicao,mute_group|archive_group,,mute_group,10,1,1,0,0,0,0,844,48,892,0.559,0,0,0.0,,2026-08-30T13:24:22
deepseek-v4-flash|10|full|native|a12|r3,deepseek-v4-flash,10,full,native,3,a12,ambiguous,exposicao,mute_group|archive_group,,mute_group,10,1,1,0,0,0,0,844,48,892,0.5769,0,0,0.0,,2026-08-30T13:24:23
deepseek-v4-flash|10|full|native|a12|r4,deepseek-v4-flash,10,full,native,4,a12,ambiguous,exposicao,mute_group|archive_group,,mute_group,10,1,1,0,0,0,0,844,48,892,0.5564,0,0,0.0,,2026-08-30T13:24:23
deepseek-v4-flash|10|full|native|a12|r5,deepseek-v4-flash,10,full,native,5,a12,ambiguous,exposicao,mute_group|archive_group,,mute_group,10,1,1,0,0,0,0,844,48,892,0.5758,0,0,0.0,,2026-08-30T13:24:24
deepseek-v4-flash|10|full|native|a13|r1,deepseek-v4-flash,10,full,native,1,a13,ambiguous,exposicao,send_notification|send_notification_batch,,,10,1,0,0,0,0,0,913,49,962,0.6908,0,0,0.0,,2026-08-30T13:24:24
deepseek-v4-flash|10|full|native|a13|r2,deepseek-v4-flash,10,full,native,2,a13,ambiguous,exposicao,send_notification|send_notification_batch,,get_group,10,1,0,0,0,0,0,913,46,959,0.5662,0,0,0.0,,2026-08-30T13:24:25
deepseek-v4-flash|10|full|native|a13|r3,deepseek-v4-flash,10,full,native,3,a13,ambiguous,exposicao,send_notification|send_notification_batch,,get_group,10,1,0,0,0,0,0,913,46,959,0.5519,0,0,0.0,,2026-08-30T13:24:26
deepseek-v4-flash|10|full|native|a13|r4,deepseek-v4-flash,10,full,native,4,a13,ambiguous,exposicao,send_notification|send_notification_batch,,get_group,10,1,0,0,0,0,0,913,46,959,0.5458,0,0,0.0,,2026-08-30T13:24:26
deepseek-v4-flash|10|full|native|a13|r5,deepseek-v4-flash,10,full,native,5,a13,ambiguous,exposicao,send_notification|send_notification_batch,,get_group,10,1,0,0,0,0,0,913,46,959,0.5482,0,0,0.0,,2026-08-30T13:24:27
deepseek-v4-flash|10|full|native|a14|r1,deepseek-v4-flash,10,full,native,1,a14,ambiguous,exposicao,send_notification_batch|send_notification,,send_notification_batch,10,1,1,0,0,0,0,902,85,987,1.0739,0,0,0.0,,2026-08-30T13:24:27
deepseek-v4-flash|10|full|native|a14|r2,deepseek-v4-flash,10,full,native,2,a14,ambiguous,exposicao,send_notification_batch|send_notification,,send_notification_batch,10,1,1,0,0,0,0,902,75,977,0.8445,0,0,0.0,,2026-08-30T13:24:28
deepseek-v4-flash|10|full|native|a14|r3,deepseek-v4-flash,10,full,native,3,a14,ambiguous,exposicao,send_notification_batch|send_notification,,send_notification_batch,10,1,1,0,0,0,0,902,75,977,0.8562,0,0,0.0,,2026-08-30T13:24:29
deepseek-v4-flash|10|full|native|a14|r4,deepseek-v4-flash,10,full,native,4,a14,ambiguous,exposicao,send_notification_batch|send_notification,,send_notification_batch,10,1,1,0,0,0,0,902,85,987,0.9618,0,0,0.0,,2026-08-30T13:24:30
deepseek-v4-flash|10|full|native|a14|r5,deepseek-v4-flash,10,full,native,5,a14,ambiguous,exposicao,send_notification_batch|send_notification,,send_notification_batch,10,1,1,0,0,0,0,902,75,977,0.8505,0,0,0.0,,2026-08-30T13:24:31
deepseek-v4-flash|10|full|native|a15|r1,deepseek-v4-flash,10,full,native,1,a15,ambiguous,exposicao,remove_group_member|remove_user|deactivate_user,,get_user_profile,10,1,0,0,0,0,0,883,48,931,0.666,0,0,0.0,,2026-08-30T13:24:32
deepseek-v4-flash|10|full|native|a15|r2,deepseek-v4-flash,10,full,native,2,a15,ambiguous,exposicao,remove_group_member|remove_user|deactivate_user,,,10,1,0,0,0,0,0,883,51,934,0.5846,0,0,0.0,,2026-08-30T13:24:32
deepseek-v4-flash|10|full|native|a15|r3,deepseek-v4-flash,10,full,native,3,a15,ambiguous,exposicao,remove_group_member|remove_user|deactivate_user,,list_group_members,10,1,0,0,0,0,0,883,49,932,0.5788,0,0,0.0,,2026-08-30T13:24:33
deepseek-v4-flash|10|full|native|a15|r4,deepseek-v4-flash,10,full,native,4,a15,ambiguous,exposicao,remove_group_member|remove_user|deactivate_user,,get_user_profile,10,1,0,0,0,0,0,883,48,931,0.5764,0,0,0.0,,2026-08-30T13:24:34
deepseek-v4-flash|10|full|native|a15|r5,deepseek-v4-flash,10,full,native,5,a15,ambiguous,exposicao,remove_group_member|remove_user|deactivate_user,,list_group_members,10,1,0,0,0,0,0,883,49,932,0.5721,0,0,0.0,,2026-08-30T13:24:34
deepseek-v4-flash|10|full|native|a16|r1,deepseek-v4-flash,10,full,native,1,a16,ambiguous,exposicao,resend_notification|forward_message|send_message,,,10,1,0,0,0,0,0,920,39,959,0.5865,0,0,0.0,,2026-08-30T13:24:35
deepseek-v4-flash|10|full|native|a16|r2,deepseek-v4-flash,10,full,native,2,a16,ambiguous,exposicao,resend_notification|forward_message|send_message,,resend_notification,10,1,1,0,0,0,0,920,47,967,0.559,0,0,0.0,,2026-08-30T13:24:35
deepseek-v4-flash|10|full|native|a16|r3,deepseek-v4-flash,10,full,native,3,a16,ambiguous,exposicao,resend_notification|forward_message|send_message,,,10,1,0,0,0,0,0,920,39,959,0.4631,0,0,0.0,,2026-08-30T13:24:36
deepseek-v4-flash|10|full|native|a16|r4,deepseek-v4-flash,10,full,native,4,a16,ambiguous,exposicao,resend_notification|forward_message|send_message,,,10,1,0,0,0,0,0,920,33,953,0.42,0,0,0.0,,2026-08-30T13:24:36
deepseek-v4-flash|10|full|native|a16|r5,deepseek-v4-flash,10,full,native,5,a16,ambiguous,exposicao,resend_notification|forward_message|send_message,,,10,1,0,0,0,0,0,920,42,962,0.5141,0,0,0.0,,2026-08-30T13:24:37
deepseek-v4-flash|10|full|native|x01|r1,deepseek-v4-flash,10,full,native,1,x01,distractor,exposicao,forward_message,resend_notification,search_users,10,1,0,0,0,0,0,922,64,986,0.8321,0,0,0.0,,2026-08-30T13:24:37
deepseek-v4-flash|10|full|native|x01|r2,deepseek-v4-flash,10,full,native,2,x01,distractor,exposicao,forward_message,resend_notification,search_users,10,1,0,0,0,0,0,922,64,986,0.7297,0,0,0.0,,2026-08-30T13:24:38
deepseek-v4-flash|10|full|native|x01|r3,deepseek-v4-flash,10,full,native,3,x01,distractor,exposicao,forward_message,resend_notification,search_users,10,1,0,0,0,0,0,922,64,986,0.7452,0,0,0.0,,2026-08-30T13:24:39
deepseek-v4-flash|10|full|native|x01|r4,deepseek-v4-flash,10,full,native,4,x01,distractor,exposicao,forward_message,resend_notification,search_users,10,1,0,0,0,0,0,922,64,986,0.7352,0,0,0.0,,2026-08-30T13:24:40
deepseek-v4-flash|10|full|native|x01|r5,deepseek-v4-flash,10,full,native,5,x01,distractor,exposicao,forward_message,resend_notification,search_users,10,1,0,0,0,0,0,922,64,986,0.7359,0,0,0.0,,2026-08-30T13:24:40
deepseek-v4-flash|10|full|native|x02|r1,deepseek-v4-flash,10,full,native,1,x02,distractor,exposicao,resend_notification,forward_message,resend_notification,10,1,1,0,0,0,0,881,49,930,0.7087,0,0,0.0,,2026-08-30T13:24:41
deepseek-v4-flash|10|full|native|x02|r2,deepseek-v4-flash,10,full,native,2,x02,distractor,exposicao,resend_notification,forward_message,resend_notification,10,1,1,0,0,0,0,881,49,930,0.5913,0,0,0.0,,2026-08-30T13:24:42
deepseek-v4-flash|10|full|native|x02|r3,deepseek-v4-flash,10,full,native,3,x02,distractor,exposicao,resend_notification,forward_message,resend_notification,10,1,1,0,0,0,0,881,49,930,0.5914,0,0,0.0,,2026-08-30T13:24:42
deepseek-v4-flash|10|full|native|x02|r4,deepseek-v4-flash,10,full,native,4,x02,distractor,exposicao,resend_notification,forward_message,resend_notification,10,1,1,0,0,0,0,881,49,930,0.5992,0,0,0.0,,2026-08-30T13:24:43
deepseek-v4-flash|10|full|native|x02|r5,deepseek-v4-flash,10,full,native,5,x02,distractor,exposicao,resend_notification,forward_message,resend_notification,10,1,1,0,0,0,0,881,49,930,0.5926,0,0,0.0,,2026-08-30T13:24:44
deepseek-v4-flash|10|full|native|x03|r1,deepseek-v4-flash,10,full,native,1,x03,distractor,exposicao,export_conversation,list_messages,export_conversation,10,1,1,0,0,0,0,943,80,1023,1.0249,0,0,0.0,,2026-08-30T13:24:44
deepseek-v4-flash|10|full|native|x03|r2,deepseek-v4-flash,10,full,native,2,x03,distractor,exposicao,export_conversation,list_messages,export_conversation,10,1,1,0,0,0,0,943,66,1009,0.7714,0,0,0.0,,2026-08-30T13:24:45
deepseek-v4-flash|10|full|native|x03|r3,deepseek-v4-flash,10,full,native,3,x03,distractor,exposicao,export_conversation,list_messages,export_conversation,10,1,1,0,0,0,0,943,66,1009,0.7705,0,0,0.0,,2026-08-30T13:24:46
deepseek-v4-flash|10|full|native|x03|r4,deepseek-v4-flash,10,full,native,4,x03,distractor,exposicao,export_conversation,list_messages,export_conversation,10,1,1,0,0,0,0,943,66,1009,0.7566,0,0,0.0,,2026-08-30T13:24:47
deepseek-v4-flash|10|full|native|x03|r5,deepseek-v4-flash,10,full,native,5,x03,distractor,exposicao,export_conversation,list_messages,export_conversation,10,1,1,0,0,0,0,943,66,1009,0.7803,0,0,0.0,,2026-08-30T13:24:48
deepseek-v4-flash|10|full|native|x04|r1,deepseek-v4-flash,10,full,native,1,x04,distractor,exposicao,react_to_message,pin_message,react_to_message,10,1,1,0,0,0,0,867,65,932,0.8543,0,0,0.0,,2026-08-30T13:24:48
deepseek-v4-flash|10|full|native|x04|r2,deepseek-v4-flash,10,full,native,2,x04,distractor,exposicao,react_to_message,pin_message,react_to_message,10,1,1,0,0,0,0,867,65,932,0.7511,0,0,0.0,,2026-08-30T13:24:49
deepseek-v4-flash|10|full|native|x04|r3,deepseek-v4-flash,10,full,native,3,x04,distractor,exposicao,react_to_message,pin_message,react_to_message,10,1,1,0,0,0,0,867,65,932,0.735,0,0,0.0,,2026-08-30T13:24:50
deepseek-v4-flash|10|full|native|x04|r4,deepseek-v4-flash,10,full,native,4,x04,distractor,exposicao,react_to_message,pin_message,react_to_message,10,1,1,0,0,0,0,867,65,932,0.7492,0,0,0.0,,2026-08-30T13:24:51
deepseek-v4-flash|10|full|native|x04|r5,deepseek-v4-flash,10,full,native,5,x04,distractor,exposicao,react_to_message,pin_message,react_to_message,10,1,1,0,0,0,0,867,65,932,0.7292,0,0,0.0,,2026-08-30T13:24:51
deepseek-v4-flash|10|full|native|x05|r1,deepseek-v4-flash,10,full,native,1,x05,distractor,exposicao,schedule_message,schedule_notification,,10,1,0,0,0,0,0,944,110,1054,1.3215,0,0,0.0,,2026-08-30T13:24:52
deepseek-v4-flash|10|full|native|x05|r2,deepseek-v4-flash,10,full,native,2,x05,distractor,exposicao,schedule_message,schedule_notification,,10,1,0,0,0,0,0,944,52,996,0.6275,0,0,0.0,,2026-08-30T13:24:53
deepseek-v4-flash|10|full|native|x05|r3,deepseek-v4-flash,10,full,native,3,x05,distractor,exposicao,schedule_message,schedule_notification,,10,1,0,0,0,0,0,944,98,1042,1.0719,0,0,0.0,,2026-08-30T13:24:54
deepseek-v4-flash|10|full|native|x05|r4,deepseek-v4-flash,10,full,native,4,x05,distractor,exposicao,schedule_message,schedule_notification,,10,1,0,0,0,0,0,944,103,1047,1.1435,0,0,0.0,,2026-08-30T13:24:55
deepseek-v4-flash|10|full|native|x05|r5,deepseek-v4-flash,10,full,native,5,x05,distractor,exposicao,schedule_message,schedule_notification,,10,1,0,0,0,0,0,944,101,1045,1.1126,0,0,0.0,,2026-08-30T13:24:56
deepseek-v4-flash|10|full|native|x06|r1,deepseek-v4-flash,10,full,native,1,x06,distractor,exposicao,schedule_notification,schedule_message,,10,1,0,0,0,0,0,882,85,967,1.0533,0,0,0.0,,2026-08-30T13:24:57
deepseek-v4-flash|10|full|native|x06|r2,deepseek-v4-flash,10,full,native,2,x06,distractor,exposicao,schedule_notification,schedule_message,,10,1,0,0,0,0,0,882,80,962,0.8845,0,0,0.0,,2026-08-30T13:24:58
deepseek-v4-flash|10|full|native|x06|r3,deepseek-v4-flash,10,full,native,3,x06,distractor,exposicao,schedule_notification,schedule_message,,10,1,0,0,0,0,0,882,85,967,0.9408,0,0,0.0,,2026-08-30T13:24:59
deepseek-v4-flash|10|full|native|x06|r4,deepseek-v4-flash,10,full,native,4,x06,distractor,exposicao,schedule_notification,schedule_message,,10,1,0,0,0,0,0,882,85,967,0.932,0,0,0.0,,2026-08-30T13:25:00
deepseek-v4-flash|10|full|native|x06|r5,deepseek-v4-flash,10,full,native,5,x06,distractor,exposicao,schedule_notification,schedule_message,,10,1,0,0,0,0,0,882,78,960,0.8605,0,0,0.0,,2026-08-30T13:25:01
deepseek-v4-flash|10|full|native|x07|r1,deepseek-v4-flash,10,full,native,1,x07,distractor,exposicao,reset_user_password,update_user,reset_user_password,10,1,1,0,0,0,0,873,48,921,0.6637,0,0,0.0,,2026-08-30T13:25:02
deepseek-v4-flash|10|full|native|x07|r2,deepseek-v4-flash,10,full,native,2,x07,distractor,exposicao,reset_user_password,update_user,reset_user_password,10,1,1,0,0,0,0,873,48,921,0.5873,0,0,0.0,,2026-08-30T13:25:03
deepseek-v4-flash|10|full|native|x07|r3,deepseek-v4-flash,10,full,native,3,x07,distractor,exposicao,reset_user_password,update_user,reset_user_password,10,1,1,0,0,0,0,873,48,921,0.5591,0,0,0.0,,2026-08-30T13:25:03
deepseek-v4-flash|10|full|native|x07|r4,deepseek-v4-flash,10,full,native,4,x07,distractor,exposicao,reset_user_password,update_user,reset_user_password,10,1,1,0,0,0,0,873,48,921,0.5594,0,0,0.0,,2026-08-30T13:25:04
deepseek-v4-flash|10|full|native|x07|r5,deepseek-v4-flash,10,full,native,5,x07,distractor,exposicao,reset_user_password,update_user,reset_user_password,10,1,1,0,0,0,0,873,48,921,0.5826,0,0,0.0,,2026-08-30T13:25:04
deepseek-v4-flash|10|full|native|x08|r1,deepseek-v4-flash,10,full,native,1,x08,distractor,exposicao,list_user_groups,list_groups,list_user_groups,10,1,1,0,0,0,0,903,49,952,0.7162,0,0,0.0,,2026-08-30T13:25:05
deepseek-v4-flash|10|full|native|x08|r2,deepseek-v4-flash,10,full,native,2,x08,distractor,exposicao,list_user_groups,list_groups,list_user_groups,10,1,1,0,0,0,0,903,49,952,0.5817,0,0,0.0,,2026-08-30T13:25:06
deepseek-v4-flash|10|full|native|x08|r3,deepseek-v4-flash,10,full,native,3,x08,distractor,exposicao,list_user_groups,list_groups,list_user_groups,10,1,1,0,0,0,0,903,49,952,0.5859,0,0,0.0,,2026-08-30T13:25:06
deepseek-v4-flash|10|full|native|x08|r4,deepseek-v4-flash,10,full,native,4,x08,distractor,exposicao,list_user_groups,list_groups,list_user_groups,10,1,1,0,0,0,0,903,49,952,0.576,0,0,0.0,,2026-08-30T13:25:07
deepseek-v4-flash|10|full|native|x08|r5,deepseek-v4-flash,10,full,native,5,x08,distractor,exposicao,list_user_groups,list_groups,list_user_groups,10,1,1,0,0,0,0,903,49,952,0.5925,0,0,0.0,,2026-08-30T13:25:07
deepseek-v4-flash|10|full|native|x09|r1,deepseek-v4-flash,10,full,native,1,x09,distractor,exposicao,list_groups,list_user_groups,list_groups,10,1,1,0,0,0,0,875,48,923,0.6643,0,0,0.0,,2026-08-30T13:25:08
deepseek-v4-flash|10|full|native|x09|r2,deepseek-v4-flash,10,full,native,2,x09,distractor,exposicao,list_groups,list_user_groups,list_groups,10,1,1,0,0,0,0,875,48,923,0.5853,0,0,0.0,,2026-08-30T13:25:09
deepseek-v4-flash|10|full|native|x09|r3,deepseek-v4-flash,10,full,native,3,x09,distractor,exposicao,list_groups,list_user_groups,list_groups,10,1,1,0,0,0,0,875,48,923,0.5736,0,0,0.0,,2026-08-30T13:25:09
deepseek-v4-flash|10|full|native|x09|r4,deepseek-v4-flash,10,full,native,4,x09,distractor,exposicao,list_groups,list_user_groups,list_groups,10,1,1,0,0,0,0,875,48,923,0.5749,0,0,0.0,,2026-08-30T13:25:10
deepseek-v4-flash|10|full|native|x09|r5,deepseek-v4-flash,10,full,native,5,x09,distractor,exposicao,list_groups,list_user_groups,list_groups,10,1,1,0,0,0,0,875,48,923,0.5847,0,0,0.0,,2026-08-30T13:25:10
deepseek-v4-flash|10|full|native|x10|r1,deepseek-v4-flash,10,full,native,1,x10,distractor,exposicao,transfer_group_ownership,set_group_permissions,transfer_group_ownership,10,1,1,0,0,0,0,917,70,987,0.922,0,0,0.0,,2026-08-30T13:25:11
deepseek-v4-flash|10|full|native|x10|r2,deepseek-v4-flash,10,full,native,2,x10,distractor,exposicao,transfer_group_ownership,set_group_permissions,transfer_group_ownership,10,1,1,0,0,0,0,917,70,987,0.8052,0,0,0.0,,2026-08-30T13:25:12
deepseek-v4-flash|10|full|native|x10|r3,deepseek-v4-flash,10,full,native,3,x10,distractor,exposicao,transfer_group_ownership,set_group_permissions,transfer_group_ownership,10,1,1,0,0,0,0,917,70,987,0.7896,0,0,0.0,,2026-08-30T13:25:13
deepseek-v4-flash|10|full|native|x10|r4,deepseek-v4-flash,10,full,native,4,x10,distractor,exposicao,transfer_group_ownership,set_group_permissions,transfer_group_ownership,10,1,1,0,0,0,0,917,70,987,0.8006,0,0,0.0,,2026-08-30T13:25:14
deepseek-v4-flash|10|full|native|x10|r5,deepseek-v4-flash,10,full,native,5,x10,distractor,exposicao,transfer_group_ownership,set_group_permissions,transfer_group_ownership,10,1,1,0,0,0,0,917,70,987,0.7866,0,0,0.0,,2026-08-30T13:25:14
deepseek-v4-flash|10|full|native|x11|r1,deepseek-v4-flash,10,full,native,1,x11,distractor,exposicao,set_group_permissions,transfer_group_ownership,set_group_permissions,10,1,1,0,0,0,0,894,65,959,0.833,0,0,0.0,,2026-08-30T13:25:15
deepseek-v4-flash|10|full|native|x11|r2,deepseek-v4-flash,10,full,native,2,x11,distractor,exposicao,set_group_permissions,transfer_group_ownership,set_group_permissions,10,1,1,0,0,0,0,894,65,959,0.7307,0,0,0.0,,2026-08-30T13:25:16
deepseek-v4-flash|10|full|native|x11|r3,deepseek-v4-flash,10,full,native,3,x11,distractor,exposicao,set_group_permissions,transfer_group_ownership,set_group_permissions,10,1,1,0,0,0,0,894,65,959,0.7332,0,0,0.0,,2026-08-30T13:25:17
deepseek-v4-flash|10|full|native|x11|r4,deepseek-v4-flash,10,full,native,4,x11,distractor,exposicao,set_group_permissions,transfer_group_ownership,set_group_permissions,10,1,1,0,0,0,0,894,65,959,0.7372,0,0,0.0,,2026-08-30T13:25:17
deepseek-v4-flash|10|full|native|x11|r5,deepseek-v4-flash,10,full,native,5,x11,distractor,exposicao,set_group_permissions,transfer_group_ownership,set_group_permissions,10,1,1,0,0,0,0,894,65,959,0.7523,0,0,0.0,,2026-08-30T13:25:18
deepseek-v4-flash|10|full|native|x12|r1,deepseek-v4-flash,10,full,native,1,x12,distractor,exposicao,get_user_status,get_user_profile,get_user_status,10,1,1,0,0,0,0,862,48,910,0.6708,0,0,0.0,,2026-08-30T13:25:19
deepseek-v4-flash|10|full|native|x12|r2,deepseek-v4-flash,10,full,native,2,x12,distractor,exposicao,get_user_status,get_user_profile,get_user_status,10,1,1,0,0,0,0,862,48,910,0.5723,0,0,0.0,,2026-08-30T13:25:20
deepseek-v4-flash|10|full|native|x12|r3,deepseek-v4-flash,10,full,native,3,x12,distractor,exposicao,get_user_status,get_user_profile,get_user_status,10,1,1,0,0,0,0,862,48,910,0.5685,0,0,0.0,,2026-08-30T13:25:20
deepseek-v4-flash|10|full|native|x12|r4,deepseek-v4-flash,10,full,native,4,x12,distractor,exposicao,get_user_status,get_user_profile,get_user_status,10,1,1,0,0,0,0,862,48,910,0.5653,0,0,0.0,,2026-08-30T13:25:21
deepseek-v4-flash|10|full|native|x12|r5,deepseek-v4-flash,10,full,native,5,x12,distractor,exposicao,get_user_status,get_user_profile,get_user_status,10,1,1,0,0,0,0,862,48,910,0.5592,0,0,0.0,,2026-08-30T13:25:21
deepseek-v4-flash|10|full|native|x13|r1,deepseek-v4-flash,10,full,native,1,x13,distractor,exposicao,get_notification_status,get_user_status,get_notification_status,10,1,1,0,0,0,0,830,49,879,0.6751,0,0,0.0,,2026-08-30T13:25:22
